,XAU_Returns,DXY_Returns,SPX_Returns,US10Y_Diff,VIX_Diff,Target_Next_Day_Gold
2010-12-09,0.0034961787167082,0.0008996289637523,0.0038354074189605,0.1370000799999999,-0.4900100000000016,-0.0009667273427692
2010-12-17,0.003694222058177,0.0042392492697883,0.0008364230536136,-0.1040000899999999,-1.2800000000000011,0.0075354484743487
2010-12-21,0.0075354484743487,0.0042832998425268,0.0085571522475887,-0.09400011,0.3800100000000022,-7.218653002479053e-05
2010-12-22,-7.218653002479053e-05,0.0001114930782535,0.0033738653176371,-0.0369999399999998,-1.0400100000000023,-0.0039783054278483
2010-12-29,0.0041029338835184,-0.0071053801349397,0.0010086210147884,0.1550002099999998,-0.2399999999999984,-0.0050351822706757
2010-12-30,-0.0050351822706757,-0.0034522401641998,-0.0015093383226483,-0.1270000900000001,0.2399999999999984,0.0114608958482366
2011-01-06,-0.0049828250544332,0.0066191276694593,-0.0021251493053446,0.125,0.3799899999999994,-0.0016421263748123
2011-01-11,0.008871817635067,-0.0020511813837017,0.002340946402465,-0.1119999900000001,-0.25,0.0046948443042076
2011-01-12,0.0046948443042076,-0.0101320508488857,0.0089672688501128,0.0529999700000001,-0.649989999999999,-0.0104452830822199
2011-01-19,0.0059595891938101,-0.0066159098617896,-0.0087917433593419,0.07099987,1.8499999999999976,-0.0137664559475793
2011-01-21,-0.0065116336482577,-0.0077689583042083,0.0024106642558033,0.1140000900000002,0.4799899999999972,-0.0076946752742166
2011-02-04,-0.0042328418757755,0.0037999429518316,0.0028800961095791,0.0679998400000001,-0.7600000000000016,0.0111502290879784
2011-02-09,0.0,-0.0046003679179399,-0.0027896973241534,0.0969998900000002,0.0599999999999987,7.33326000402035e-05
2011-02-16,0.0005168015196893,-0.0044644070169978,0.0062379862455999,-0.02099991,0.3499999999999978,0.0069544183952789
2011-02-17,0.0069544183952789,-0.002918999883376,0.0030708906172792,0.0189998199999998,-0.129999999999999,0.0044488902500997
2011-02-18,0.0044488902500997,-0.0042528925266411,0.0019229055205082,-0.0469999299999996,-0.1600099999999997,0.0154206161199544
2011-02-25,0.0054320524335658,0.0028250802813361,0.0104952257735502,-0.0329999899999999,-2.100010000000001,0.0161143494476674
2011-03-02,0.0004185559879729,-0.0049180426996451,0.0016139090306173,-0.0189998099999999,-0.3099899999999991,-0.0127536007447803
2011-03-08,-0.0013918081411956,0.0051959019753949,0.0005070053873876,-0.0429999900000002,0.7600100000000012,0.0012799755544612
2011-03-09,0.0012799755544612,-0.0010031332467895,-0.0013626868232272,0.03500009,0.3999899999999989,-0.0134052622955898
2011-03-16,0.0027622350147398,0.0046141158530873,-0.019687489643372,-0.0580000900000001,5.079979999999999,0.0024552675655918
2011-03-22,0.00660606503768,-0.0037578111331685,0.0113255543116445,0.0750000500000003,-4.229990000000001,0.0059780053997821
2011-03-23,0.0059780053997821,0.0047610320843037,0.0029097272498432,-0.0039999500000003,-1.0400099999999988,-0.0046829993912745
2011-03-25,0.0,0.0073877852097901,0.0031561399347577,0.0529999700000001,-0.0899999999999998,-0.0079363266315573
2011-03-29,-0.0079363266315573,0.000419765724422,0.0042837026815243,0.0339999199999998,0.25,0.0032453504209149
2011-04-06,0.0028072457683581,-0.0048614325974427,0.0021812711737267,0.06200004,-0.350010000000001,-0.0010903892535193
2011-04-07,-0.0010903892535193,0.0009397812722193,-0.0015211407740053,0.0620000299999996,0.2100100000000004,0.0117937719575104
2011-04-13,0.0015880166538543,0.0016952210849963,0.0001902174952569,-0.0949997900000001,-0.1699999999999981,0.0116776688113399
2011-04-15,0.009419815982443,0.0019663322212744,0.0039177029836831,0.03800011,-0.9499999999999992,0.0052992161787411
2011-04-19,0.0052992161787411,0.0026291044831558,-0.0053641430906155,-0.11599994,0.5099999999999998,0.0044457274822204
2011-04-20,0.0044457274822204,-0.0088489636772949,0.0134244424233319,-0.0150000999999999,-0.7599999999999998,0.0014642265511207
2011-04-21,0.0014642265511207,-0.0050282184355799,0.005262893837745,0.0429999799999998,-0.3800000000000008,0.0017940800187465
2011-04-26,0.0017940800187465,-0.0021375623702685,0.0073455791397412,-0.0420000499999999,0.9299999999999996,0.0131901932123067
2011-04-28,0.0056187263982861,-0.005428273012731,0.0035491580401614,0.0480000899999999,-0.7300000000000004,0.0181418191021141
2011-05-10,0.0135568264472798,-0.0030779137325214,0.0125754244934183,0.0050001100000001,-2.489989999999999,-0.0100169997421557
2011-05-18,0.0066113948352648,0.0010074632664104,0.0087652172248235,-0.0329999899999999,-1.3200000000000005,-0.002918107711503
2011-05-19,-0.002918107711503,-0.0046747053880833,0.0021756308222586,0.0699999400000002,-0.7100000000000009,0.0134221266407528
2011-05-24,0.008986679305981,0.0059081438338566,-0.0128249950945142,-0.04400015,0.3900199999999998,-0.0011476351780127
2011-05-25,-0.0011476351780127,0.000658700802401,0.0031781576006994,-0.0130000099999998,-0.75,-0.0038130346639236
2011-05-26,-0.0038130346639236,-0.0050567505645196,0.0039453447796788,0.0160000299999998,-0.98001,0.0115259953137752
2011-06-07,0.001555714321676,-0.0035572730717852,-0.0117753091671793,-0.0339999199999998,0.1200100000000006,-0.0053253795162336
2011-06-08,-0.0053253795162336,0.005547619873057,-0.0041957558140942,0.0030000199999999,0.7199799999999996,0.004223665267213
2011-06-09,0.004223665267213,0.0035376280800961,0.007350455121099,-0.0539998999999999,-1.01999,-0.0074848213011987
2011-06-14,-0.0049117620605605,-0.00620949241502,0.0132014344689155,-0.0130000099999998,-0.600010000000001,0.0043563063275357
2011-06-16,-0.0005884660821052,0.0019953360699668,0.0017528211478532,-0.1319999699999998,1.4099900000000003,0.0064866501872744
2011-06-21,0.0058958996798663,-0.0059787911580443,0.0187148530756298,0.0299999699999999,-2.9900100000000016,-0.0006462035766062
2011-06-22,-0.0006462035766062,0.0032412768458982,-0.0064894561490243,0.02399993,-0.3399999999999998,-0.017015306694743
2011-06-28,-0.0001332800215221,-0.0079879412052355,0.0220037570065043,0.01799989,-1.93001,0.0073372285140993
2011-06-29,0.0073372285140993,-0.0049681579812237,0.0082486412827602,0.1019999999999998,-1.900000000000002,-0.0076705063042196
2011-06-30,-0.0076705063042196,-0.0052082751933343,0.0100683866462913,0.0870001300000002,-0.75,-0.009040744652149
2011-07-07,0.0018952395961508,-0.0021988428291768,0.0103995826657694,-0.0090000599999999,-0.3900000000000005,0.0077396243390745
2011-07-14,0.0031551739433123,0.0005981616676977,-0.0067388008717841,0.0069999699999998,0.8900000000000006,0.0036475733794401
2011-07-26,0.0122380778833397,-0.0098460250305579,-0.0097723567731286,-0.0099999900000002,2.710000000000001,-0.004083406032797
2011-07-28,0.0027550358709822,0.0018205238695687,-0.0032392297163759,0.0270001899999998,0.7600100000000012,0.0055181483179457
2011-08-17,0.0010631155880432,-0.0045502638029443,0.0009469340577277,-0.0830001900000003,-1.2700099999999992,0.0196803552176241
2011-09-01,0.0006853352242692,0.004872280763006,-0.0119424852611539,0.0579998500000003,0.2000099999999989,0.0315859737221675
2011-11-04,-0.0047081387504849,0.0037752104928392,-0.006299784593889,0.0839999899999999,-0.3399999999999998,0.0177831672190975
2011-11-29,0.0138238470948956,-0.0016946155761383,0.0283432493550748,0.0479999799999999,-3.3399999999999963,0.0177214634737325
2011-12-23,0.0003423751531336,-0.0004252817555686,0.0089945155134233,-0.01700008,-0.4299999999999997,-0.0087516967915539
2012-01-11,0.005622112095391,0.0067342813518864,0.0003095304447903,0.00700009,0.3599999999999994,0.0052270221726044
2012-01-24,-0.0004203320685179,-0.0044349848758154,-0.0005551267618595,0.0760001000000001,0.629999999999999,0.026609765840003
2012-02-01,0.0040216071667452,-0.0046267701524977,0.0088602893314376,-0.0510000000000001,-0.8900000000000006,0.0082793746702789
2012-02-14,-0.0007555284699614,0.0058729547358177,0.0058370692327462,-0.05799997,-1.25,0.0043509858343261
2012-02-15,0.0043509858343261,0.0011302983934921,-0.0053977329957059,-0.0400000799999999,1.600010000000001,0.0001910092529532
2012-02-17,-0.0027993283668484,-0.0002142690597374,0.0023462189950568,0.0509999999999999,-1.4399999999999975,0.0304655916779104
2012-02-23,0.0022381060801993,-0.0049610935139698,0.0042629570055848,-0.05900002,-1.3900000000000006,-0.0048875622369963
2012-02-24,-0.0048875622369963,-0.0059425895911687,0.0016708196763969,-0.0060000400000002,0.509999999999998,0.0069188857081788
2012-03-02,-0.0033819274216278,0.0077627577035637,-0.0032510634673347,0.0559999899999998,0.0300000000000011,-0.0227436923401682
2012-03-07,0.0067292199737359,-0.0019300912131671,0.006876907208801,-0.0569999199999997,-1.799990000000001,0.0086455273866939
2012-03-21,-0.0004424604509516,0.0008037677041827,-0.0018729464492867,-0.0120000799999999,-0.4499999999999993,-0.0030358250395244
2012-03-27,0.0218301197784234,-0.0037628207436058,0.0109695258977909,-0.0290000400000001,0.7699999999999996,-0.0104885292589464
2012-03-30,0.0042834079182964,-0.002301031421754,0.003691655299544,-0.0420000600000003,0.0199999999999995,-0.0137744222385369
2012-04-05,0.0063074221077672,0.0037284064860241,-0.000629236642333,-0.0699999299999998,0.259999999999998,0.0170299700217613
2012-04-11,0.0004823345083261,-0.0012023597756265,0.0074212931815645,-0.0609999900000002,-0.370000000000001,0.0092996020438148
2012-04-18,-0.0064053161334432,0.0007798055912289,-0.0040635232720984,0.0140000599999998,0.1799900000000001,6.090690381646573e-05
2012-04-20,0.000243590525533,-0.0046234846621243,0.0011685932847406,-0.00699997,-0.9199999999999982,-0.0008832981096057
2012-04-24,-0.0008832981096057,0.0003913672021118,-0.0047700508551262,-0.0279999899999998,0.6600099999999998,0.0016137138703647
2012-04-27,0.0046368540467953,-0.0026645028071477,0.0024114104160489,-0.0410000099999998,0.0799999999999983,0.0003608805524551
2012-05-01,0.0003608805524551,0.0019673427553344,0.0017514012123241,-0.028,0.2800000000000011,-0.0056688126720212
2012-05-02,-0.0056688126720212,0.0033924942028235,-0.002499885566521,0.0260000199999999,0.2799899999999979,-0.0106828034606207
2012-05-10,0.0021235031947463,0.0003995205806237,0.0025142221555989,-0.01600003,-1.25,-0.0091416959184226
2012-06-05,-0.0043874199144716,-0.0007844794174752,0.0058200933537261,-0.03899991,-1.98001,0.0018350612974829
2012-06-15,0.0024057922872365,-0.0044249482412469,0.0102847527365625,0.0429999799999998,-0.5699900000000007,-0.0054598137809953
2012-06-19,-0.0054598137809953,-0.0030673741582064,0.0112115273058398,-0.0679999599999998,-2.7300000000000004,-0.0073554824590958
2012-06-22,0.0043998158017309,-0.0004132583044727,0.007148981972021,-0.0299999799999999,-1.9699999999999989,0.0003435180094468
2012-07-11,0.0069059069908992,0.0020123623292417,-1.490912885989825e-05,-0.0110000400000001,-0.7699999999999996,-0.0033356131122904
2012-07-20,0.0014534427027045,0.0071531493205171,-0.0101126385227505,0.01700008,0.8200000000000003,-0.0021493149433426
2012-07-24,-0.0021493149433426,0.0062931967935709,-0.0180310478949637,-0.0730000800000001,4.199999999999999,0.0159460971934954
2012-07-27,0.0046326405468632,-0.0011962518871886,0.0189008499896263,0.0409999999999999,-0.8300000000000018,-0.0055307653846387
2012-07-31,-0.0055307653846387,-0.0008951036014708,-0.0048096314088472,0.06200004,2.229990000000001,-0.0090571589746619
2012-08-07,0.0066602592844669,-0.0020050436586293,0.0074203338678379,0.08700002,0.3499999999999996,-0.000124084874213
2012-08-08,-0.000124084874213,0.0022356695662239,0.0006206372788455,0.0629999599999999,-0.6699999999999999,0.0031593645607387
2012-08-09,0.0031593645607387,0.002957004432984,0.0004135442943479,0.0229999999999999,-0.0400000000000009,0.0016685725219727
2012-08-15,0.0032304149211268,0.0019621148681454,0.0011390090430037,0.0670000299999999,-0.2199999999999988,0.0068386962203411
2012-08-17,0.0009289364346588,0.0028977971573087,0.0018703665370596,0.0180000099999999,-0.8399999999999999,0.0137398998636319
2012-08-24,0.0002395639946776,0.0028720133639965,0.0064339535401051,-0.0200001,-0.7800000000000011,-0.0026984095766677
2012-08-28,-0.0026984095766677,-0.0027368192680852,-0.0012976746501802,-0.0229999999999999,1.310010000000002,-0.0060830735355992
2012-08-29,-0.0060830735355992,0.0021974118675771,0.0008440345349446,-0.0149999899999999,0.5699899999999971,0.0
2012-08-30,0.0,0.0017397701031257,-0.0078364226971658,0.0149999899999999,0.7699999999999996,0.0215743270820021
2012-09-05,0.0012112798207581,0.0003324242995836,-0.0022348604685521,-0.0540000199999999,0.2700100000000027,0.0043896545511661
2012-09-11,-0.0024751131195993,-0.0049341486285342,-0.0030367638643737,-0.02199996,2.03,-0.0002946520671517
2012-09-14,0.0015835316056442,-0.0052495550922609,0.0039511152790704,-0.03700006,0.4599999999999991,0.0007061249569624
2012-09-19,-0.0006496166078387,-0.00245098161914,0.0011847815190321,-0.0310000099999998,-0.2999999999999989,-0.0013570824813879
2012-09-20,-0.0013570824813879,0.0044930849381556,-0.0005408532605288,-0.03799999,0.1899999999999995,0.0027687544174507
2012-09-25,-0.0068510870132782,0.002819740035466,-0.0127924990579901,-0.04999996,1.4499999999999993,-0.0040420196786893
2012-09-28,-0.0029870115482596,0.0048531913696005,-0.0044878218697084,0.04700005,0.8900000000000006,0.0012127880094925
2012-10-02,0.0012127880094925,-0.002392300691922,0.0035199348986454,-0.03799999,-0.0199999999999995,0.002010549016316
2012-10-03,0.002010549016316,0.0027675352179007,0.003617864023352,0.0019999700000001,-0.2800000000000011,0.0069410071165575
2012-10-04,0.0069410071165575,-0.0076827855017247,0.0071487982954376,-0.0039999400000001,-0.879999999999999,-0.0053219923379408
2012-10-10,-0.0102188609781875,0.0072839936754909,-0.0196101656855854,0.0400000799999999,1.95999,0.0028163685219409
2012-10-11,0.0028163685219409,-0.0017784239339022,0.0001954351929163,-0.0330001099999999,-0.6999899999999997,-0.0077656063743375
2012-10-16,-0.0031987232391919,-0.0032941087924561,0.0182629724397427,0.0,-0.92,0.0005147710812333
2012-10-17,0.0005147710812333,-0.0049109749567836,0.0041086129344168,0.0540000199999999,-0.1500000000000003,-0.0044874092787117
2012-10-18,-0.0044874092787117,0.0044323011260632,-0.0024466730272574,0.1000000300000001,-0.0400000000000009,-0.0114788078676272
2012-10-24,-0.0022772502079247,-0.000775533217931,-0.0030901628496863,-0.0540000199999999,-0.5,0.0052042243449987
2012-10-25,0.0052042243449987,0.0016254270323685,0.0029910856826463,0.0329999899999999,-0.2099999999999973,-0.0002630771269612
2012-10-26,-0.0002630771269612,0.0002997901491425,-0.0007292268041415,0.0180000099999999,-0.3100000000000023,0.0020443335293726
2012-11-01,0.0020443335293726,-0.0002623114651396,0.0110230625957418,-0.1180000300000001,-1.1199999999999974,-0.0214681516847072
2012-11-09,-0.0002657530938323,0.0028797627104731,0.0016972760624259,-0.0260000200000001,0.1199899999999978,-0.002591904069542
2012-11-14,-0.002591904069542,0.0003701829980206,-0.0178117850312992,-0.0229999999999999,-0.6899999999999977,-0.006153686777963
2012-11-16,-0.0013590247445214,0.0022053170609671,0.0048282386725694,0.0060000399999999,-1.5800100000000017,0.0078196936301554
2012-11-20,0.0078196936301554,-0.0036988218283503,0.0203305045456993,0.0180000099999999,-1.33,0.0010939431951137
2012-11-21,0.0010939431951137,-0.0003088535996729,0.0023175148199859,0.05499994,0.2300000000000004,0.0075840890944431
2012-11-27,0.0075840890944431,-0.0065702444195301,0.0056703270600879,-0.0019999699999999,0.6099999999999994,-0.0128506171305994
2012-11-29,0.0035643211254936,-0.0016444503518922,0.0042606261459933,-0.0060000399999999,-0.4499999999999993,-0.0064529480088777
2012-12-06,0.0035187955711583,0.0060488086847452,0.003301198087305,-0.01400006,0.1199899999999978,0.0026148568061532
2012-12-11,0.0034329869623968,-0.0043248296039924,0.0068660206272227,0.0320000599999998,-0.33,0.0009177610782808
2012-12-12,0.0009177610782808,-0.003077387402004,0.000448129068669,0.03799999,0.379999999999999,-0.0084906640986018
2012-12-14,-0.0008489165034541,-0.0043634244319348,-0.0041439789908631,0.0299999699999999,0.4400000000000013,-0.0146566511471949
2012-12-19,-0.002270828629592,-0.0011347304341867,-0.0076181593722409,0.0479999800000001,1.7899999999999991,-0.0119055131261868
2012-12-27,0.0041498209000876,3.767968500224655e-05,-0.0084613863904409,-0.0509999999999999,1.629999999999999,-0.0049226604596356
2012-12-28,-0.0049226604596356,0.0007281949875447,-0.0111115011894783,-0.01499998,3.25,0.0049467020997575
2013-01-08,0.0021360567116852,-0.0019148994933945,-0.0063756791723432,-0.00999999,-0.2100000000000008,-0.0008985187107428
2013-01-09,-0.0008985187107428,0.0026351458984625,0.0026523487451191,-0.03700006,0.1900000000000012,0.0103591796461452
2013-01-16,0.0004286888142148,0.0003133165839033,0.0001969459797129,-0.0120000799999999,-0.1300000000000007,0.0042768107957604
2013-01-18,-0.0018985469956656,0.0048470521048118,0.003397465956591,0.0649999300000001,-1.1099999999999994,0.0008785260323805
2013-01-24,-0.0105516223213931,0.0003627970440559,6.689791044299383e-06,-0.0150000999999999,0.2299999999999986,-0.0057369122778936
2013-01-25,-0.0057369122778936,-0.0025172684037734,0.0054306987208722,0.0240000500000001,0.200000000000001,0.003101057747132
2013-01-29,0.003101057747132,-0.0023099337377662,0.0032416661840141,0.1130000299999998,0.4199999999999999,0.0080061026987804
2013-02-06,0.0027464015543287,0.0029269722986238,0.0005490489353745,0.0480000900000001,-0.3100000000000005,-0.0037872271305697
2013-02-08,-0.0022648437772533,0.0006731572574968,0.0056419689055853,-0.0050000000000001,-0.4800000000000004,-0.0095832936667416
2013-02-12,-0.0095832936667416,-0.0017461588950869,0.0009876999248977,0.0050000000000001,-0.379999999999999,-0.0053863310460864
2013-02-13,-0.0053863310460864,-0.0001872694250683,0.0005921520293038,0.01499998,0.3399999999999998,-0.0045343248597902
2013-02-14,-0.0045343248597902,0.0045718209299186,0.0006904011504762,0.0490001500000001,-0.3200000000000003,-0.0155710888900928
2013-02-22,0.0030973994593851,0.0002577588496132,0.0087342587449727,-0.0360000099999997,-1.0500000000000007,0.020128836173553
2013-03-05,-0.0003618094319388,-0.0027493934594189,0.0141206208902773,-0.0020000899999998,-1.879999999999999,0.0053755570680454
2013-03-06,0.0053755570680454,0.0045215396761238,0.0010839757653689,0.0190000499999998,0.0499999999999989,-0.003219331401801
2013-03-07,-0.003219331401801,-0.0045946355291849,0.0018148119521493,0.04100001,-0.4699999999999988,-0.0001457157974341
2013-03-13,-0.0026977839836613,0.0036864061859277,0.0013131640123256,-0.0420000600000003,-0.4399999999999995,0.0012963477537247
2013-03-14,0.0012963477537247,-0.0034200462352035,0.0055873772173025,0.0039999500000003,-0.5299999999999994,0.0013135114432547
2013-03-15,0.0013135114432547,-0.0041851978089177,-0.0016197549581095,0.0139999399999997,0.0,0.0122224506715416
2013-03-19,0.0122224506715416,0.0088109495881282,-0.0079510492728891,-0.0819998999999997,3.09,-0.003125653074624
2013-03-20,-0.003125653074624,-0.0025336628582154,0.0066751668015524,-0.0510000000000001,-1.7200000000000006,0.0035412561858437
2013-03-21,0.0035412561858437,-0.0004712450017427,-0.0083169804044007,0.0539999000000002,1.3200000000000005,-0.0023905259672707
2013-03-22,-0.0023905259672707,-0.0044090286788156,0.0071486659821265,-0.04299998,-0.4199999999999999,-0.0072373662549561
2013-03-26,-0.0072373662549561,0.0061117117209995,0.0044093308126206,0.0049999999999998,-0.8000000000000007,0.004965734215875
2013-03-27,0.004965734215875,0.0040938757493756,-0.0005884949412156,-0.0089999499999999,0.3800000000000008,-0.0061875197408971
2013-03-28,-0.0061875197408971,-0.0026832087040917,0.0040484851148155,-0.0659999799999999,-0.450000000000001,-0.0122054657219903
2013-04-11,0.0005772191027377,-0.0034591821068344,0.0035459469426653,0.05299998,-0.1199999999999992,-0.0522166671775375
2013-06-05,0.0016076312341887,-0.0021165564888226,-0.0138755667252471,0.0220000800000002,1.2300000000000004,0.0090260376117528
2013-06-14,0.0049728040207867,-0.0010159706490235,-0.0059023980078521,-0.0790000000000001,0.7399899999999988,-0.0047921975437475
2013-06-17,-0.0047921975437475,0.0014493025446982,0.0075388397237181,-0.0195000200000001,-0.3499899999999982,-0.0168787447789
2013-07-30,-0.0102079397890766,0.0021041564838635,-0.0033692494886408,0.0220000799999997,0.6699999999999999,0.0020741398623065
2013-08-09,0.001950149926355,0.0018383378711307,-0.0035763855287662,-0.0120000899999999,0.6799999999999997,0.0152934161694984
2013-09-09,-0.003211940222186,-0.0043064865048122,0.0099433320560937,-0.05430007,-0.2199999999999988,-0.0168689829128938
2013-09-11,0.0018689196857524,-0.0037100796204012,0.003047625923993,0.0520000500000001,-0.7099999999999991,-0.0333765072998953
2013-10-08,-0.0026118076054221,0.0014874909774551,-0.012408723348868,-0.0055999799999999,0.9299999999999996,-0.0111520077019882
2013-10-21,-0.0002660130362074,0.0005145937646894,9.171261857431336e-05,-0.0034000899999999,0.120000000000001,0.0180042528071369
2013-10-23,-0.0052772546074999,0.0004290383297983,-0.0047357309912257,-0.0900001499999998,0.0899999999999998,0.0100439563675263
2013-11-04,-0.0005704181319461,-0.0020214679263343,0.0035641773126337,0.0679998399999997,-0.3499999999999996,-0.002246806863041
2013-11-05,-0.002246806863041,0.0018975690771963,-0.0028094838497391,-0.0169999599999997,0.3399999999999998,0.0046024310526174
2013-11-06,0.0046024310526174,-0.0027669399558676,0.0042564576101536,0.0670001499999997,-0.5999999999999996,-0.0077488168350214
2013-11-15,0.0021732389801502,-0.0021498476205487,0.0042131136773868,-0.0230000000000001,-0.1799999999999997,-0.0115096169268389
2013-11-19,-3.137205691141842e-05,-0.0014981832690425,-0.0020450361935312,-0.0480999899999998,0.2900000000000009,-0.0247749689227376
2013-11-21,-0.0011423148399641,-0.0004809322779753,0.008095716274424,0.09200001,-0.7400000000000002,0.0002575369821241
2013-11-22,0.0002575369821241,-0.0045122804198717,0.0049491714942796,-0.0159997899999999,-0.4000000000000003,0.0068406356737517
2013-12-03,0.003095343900673,-0.0039621174843461,-0.0031979560353163,0.04530001,0.3200000000000003,0.0165335910331916
2013-12-11,-0.0079558079045921,-0.0009007882505755,-0.011381383944921,-0.03800011,1.5099999999999998,-0.0218431277667002
2013-12-23,-0.0038317414645493,-0.0015898452007942,0.0053040046897099,-0.0439999100000001,-0.75,0.0050780546166095
2013-12-24,0.0050780546166095,0.0011429566548065,0.0029115282591196,0.0460000000000002,-0.5599999999999987,0.0045648372012806
2013-12-27,0.0023034921699155,-0.0011437381589428,-0.0003366436658622,-0.0077998700000003,0.1300000000000007,-0.0137841591270532
2014-01-09,0.0017118406462763,-0.000209841570385,0.0003482405724573,0.04999996,0.0200000000000013,0.0163583832359964
2014-01-13,0.0035991400925198,-0.0017993316306397,-0.0126559422686442,-0.1111002000000001,1.1399999999999988,-0.0061262679341717
2014-01-15,-0.0026946063882258,0.0045148478870993,0.0051528891483296,0.0439999099999997,0.0,0.0004428965506335
2014-01-16,0.0004428965506335,-0.0014450066428108,-0.0013480337804588,0.0199999800000001,0.25,0.009287707150134
2014-01-22,-0.0133616897528079,-0.0007143209328811,0.0033445936769336,-0.0090000599999999,0.4000000000000003,0.0210769865171259
2014-01-28,7.958931915527058e-05,0.0005462717092615,0.0061219085114445,0.03500009,-1.620000000000001,0.0085980282833164
2014-02-04,-0.0021420531281245,0.001381607571897,0.0076120799117127,-0.0888001899999997,-2.330000000000002,0.0024919899044829
2014-02-06,0.0001669721200195,-0.0016055134298056,0.0123630325296031,0.0379998700000001,-2.719999999999999,0.0071693413057035
2014-02-10,0.0061302813671471,-0.0006074392902466,0.0015680346623456,-0.0181999200000002,-0.0299999999999993,0.0129237220806325
